path,sha256_at_review,bytes,role,manual_section
force-app/main/default/quickActions/Opportunity.Retry_Booking_Email.quickAction-meta.xml,63fdc09c309107a0787efbd3556578b226feca59fd2f51546b982468c6849f20,316,Deployable quickActions,Configuration and workspace reference
force-app/main/default/reports/NTE_Operations/NTE_01_Guest_Check_In_and_Accessibility.report-meta.xml,fce6ee8f116e4fc531d119fee7e67a7e26514bd820560f391c853439f2e6d86f,2369,Deployable reports,Configuration and workspace reference
force-app/main/default/reports/NTE_Operations/NTE_02_Partner_Sponsor_Event_Operations.report-meta.xml,2a7d11e1b9cd4feda835c167f21e6ae54121eb0eb38ec13e396a4b63c0041477,8650,Deployable reports,Configuration and workspace reference
force-app/main/default/reports/NTE_Operations/NTE_03_Exhibitor_Event_Operations.report-meta.xml,b54062763a0764dc52f792a82ce1689fa20e2b24a1b0370c7d5d340ff44451fa,9027,Deployable reports,Configuration and workspace reference
force-app/main/default/reports/NTE_Operations/NTE_04_Staff_and_Accreditation_Roster.report-meta.xml,faac885e4c7b3eb06767bd358e09fc852bba8b923e1ef14f881e38dfb60c1b17,5745,Deployable reports,Configuration and workspace reference
force-app/main/default/reports/NTE_Operations/NTE_05_Heavy_Vehicles_and_Logistics.report-meta.xml,c1d271ed014284e30a893ca4e920164eb2987d9367de99d9499a66ffc08b6281,5336,Deployable reports,Configuration and workspace reference
force-app/main/default/reports/NTE_Operations/NTE_06_Finance_and_Invoicing.report-meta.xml,3f3b34b24bb98a49a879a0073ab0c542f987020f218be8d7545a305ef3ca3649,9608,Deployable reports,Configuration and workspace reference
force-app/main/default/reports/NTE_Operations/NTE_07_Application_and_EOI_Pipeline.report-meta.xml,eedfe44a472a8abe1e451e498d63f407fe55fd15f1134127088ff2b9abc08eaf,5724,Deployable reports,Configuration and workspace reference
force-app/main/default/reports/NTE_Operations/NTE_08_Event_Delivery_Readiness.report-meta.xml,a0a2e6f82232a0eb7e1001e829395a0d3f3a3f1fb981aab8be2b94d2d4ff9479,7256,Deployable reports,Configuration and workspace reference
force-app/main/default/reports/NTE_Operations/NTE_09_Weekly_Finance_Report.report-meta.xml,a45a9ab1a5d8a9767dd32bad8c4291b32d493620c97a313955a1be9ff4666686,9545,Deployable reports,Configuration and workspace reference
force-app/main/default/reports/NTE_Operations.reportFolder-meta.xml,650d8c5023866bcf21825eb90221a77d162c62de6081d262813039c912232ace,339,Deployable reports,Configuration and workspace reference
force-app/main/default/sharingRules/Opportunity.sharingRules-meta.xml,c3170210bb9db128e5a91ac26959dd8620f49131110d3fd0b55aa75d38924f4d,607,Deployable sharingRules,Configuration and workspace reference
force-app/main/default/standardValueSets/LeadSource.standardValueSet-meta.xml,5a1c60ebb2fe3fe062670bf0eaf74b17f2565009114dea8097f5d65c9cfafb8e,1937,Deployable standardValueSets,Configuration and workspace reference
force-app/main/default/standardValueSets/OpportunityStage.standardValueSet-meta.xml,83d467340fa41cf986ce83d352124fc69cea996d1d66ad4d45c4b8df110f7efd,2401,Deployable standardValueSets,Configuration and workspace reference
force-app/main/default/staticresources/NTE_Management_Logo.resource,d116f8ceb9b31bb7306ed0a7966c3e5ac0cc3569cb53e516f993f960c026fee7,193709,Deployable staticresources,Configuration and workspace reference
force-app/main/default/staticresources/NTE_Management_Logo.resource-meta.xml,525a9c438b73791738981d67405b6feb09bbad842cd418d42d447ffed8a76a65,203,Deployable staticresources,Configuration and workspace reference
force-app/main/default/tabs/NTE_Master_Panel.tab-meta.xml,069685e4c4cbfb391c2651808c3520b94e8d022666d88d3973ad8bbbc28751e2,228,Deployable tabs,Configuration and workspace reference
guest-registration.html,b3fce340b8cd60f1befdd8fcb0450f6846f2ef8b7e2a2ea749340bdf003fd725,7581,Public page or presentation source or asset,Public forms and email presentation
heavy-vehicle-details.html,624b437e28a8a5eeefc6891c33fca0c655e64aa01aa7164990a7b440d90045a4,10492,Public page or presentation source or asset,Public forms and email presentation
index.html,d50e7b910f2108ca70aeb5017930d7da38b0cc267e32bb2abf62ec7b7cea6de0,4587,Public page or presentation source or asset,Public forms and email presentation
logo-upload.html,267cfa34a0dd261bbaa626596beb0fedb847eae27bc967b3c0c4815f1bdfadeb,4240,Public page or presentation source or asset,Public forms and email presentation
manifest/e2e-hardening-package.xml,d4a2ba85759362ac936ee0eafc6d3ce3315c41433bbba6e84d557f4bc3c3d313,3799,Build configuration maintenance or verification,Reconstruction and administration
manifest/e2e-hardening-safe-package.xml,1448c5d189b6b25b94903574cf4a1d40288b11ce5718b1f16fd63c73161431c6,3701,Build configuration maintenance or verification,Reconstruction and administration
manifest/exhibitor-approval-email-package.xml,cf84c4f4eca6973c1ef839d5cf06630825fef58c36db4c16dd3f58de59d69d20,686,Build configuration maintenance or verification,Reconstruction and administration
manifest/production-external-dependencies.xml,82ad9a0d6b6c2f65dd411f9f9f7ea8bf2c2e2e2b964a76ad1d769670e1327433,2742,Build configuration maintenance or verification,Reconstruction and administration
manifest/production-package.xml,109809a52324cb0224b563012d9eb252490c17122ca0d607cef918e66c1c1638,30925,Build configuration maintenance or verification,Reconstruction and administration
manifest/retire-application-receipts.post-destructiveChanges.xml,8ae1f43b268f7fcb2f097c9504354ed54598163b89b3c062dc16fd9b57d9b9b9,352,Build configuration maintenance or verification,Reconstruction and administration
manifest/retire-manual-pricing.post-destructiveChanges.xml,36f432eeb034daefe01ba9edf7f8615addb47f5a3ca0f5abbdb96232a5c8ee5e,433,Build configuration maintenance or verification,Reconstruction and administration
manifest/staff-update-release.xml,a1f89e219737e6190f20ac3e7c840bed216ef2c86a87a2d2840ebecfaa88c691,3888,Build configuration maintenance or verification,Reconstruction and administration
manifest/volunteer-access.xml,5a32a3155dca08df70be9f7c02aefb9688df316946c54c65ce70a83d5c90890d,362,Build configuration maintenance or verification,Reconstruction and administration
manifest/volunteer-apex-test.xml,a5473715eb085eb9db0559d82d3c364dce55800cdff9a8831229461f078331f3,306,Build configuration maintenance or verification,Reconstruction and administration
manifest/volunteer-email-templates.xml,c3a90d7801585bb2bcbaebca0d8926393ce37fc3e61942b56cae43b85b522c3b,349,Build configuration maintenance or verification,Reconstruction and administration
manifest/volunteer-logo-package.xml,8f9801a8e750c98cc6ea58b0df02047082cf409f2a45188717853ca0674edc1a,2774,Build configuration maintenance or verification,Reconstruction and administration
manifest/volunteer-logo-schema.xml,358bc7bc389f946432feaedd0150d3d6bf2b97cd73c75408b1faa237e0070406,1198,Build configuration maintenance or verification,Reconstruction and administration
manifest/weekly-finance-and-production-hardening.xml,cdbd7900376c21c795f8ffa8f59bb8040847566e4365b2dd85b433de87956ac7,1597,Build configuration maintenance or verification,Reconstruction and administration
package.json,a962897dca05a6babbfb3e60daad180ddb559d18f683c0195094c8124268ef89,241,Build configuration maintenance or verification,Reconstruction and administration
partner-sponsor-application.html,0d5860ef65ed2386eb1bbcdc53b39e8e278a74145f553a247a81c7745fff6f3a,21754,Public page or presentation source or asset,Public forms and email presentation
partner-sponsor-interest.html,6a2d477f20a6f36301eebcfee8cb4648888c6a8903717a57b5d04174f2efbc39,10466,Public page or presentation source or asset,Public forms and email presentation
partner-sponsor-staff-update.html,772c77cabcb9cec32a39b7fb0740e4024917fffd1e059fae64cf84cb027b0ab7,5708,Public page or presentation source or asset,Public forms and email presentation
pre-production-dependancies.md,bbce895ab3473c88933400884963da0ee47fd3b638377d620f5f141f57ad5561,56785,Historical requirements or supporting project record,Source coverage and references
robots.txt,331ea9090db0c9f6f597bd9840fd5b171830f6e0b3ba1cb24dfa91f0c95aedc1,26,Historical requirements or supporting project record,Source coverage and references
sandbox-testing-terms.html,273ba498800a1f28c302715cda311ae7bb7f69b12e27318e917d2d0b8d4e4cc0,1663,Public page or presentation source or asset,Public forms and email presentation
scripts/__pycache__/prepare-shared-picklists.cpython-314.pyc,a3803bc064deaa9131319da54f0c96820f77e2c589f5e013259f4be98531374c,9597,Build configuration maintenance or verification,Reconstruction and administration
scripts/__pycache__/stripe-preflight.cpython-314.pyc,6c785d3701182dae95ce68629eb876199e90fab82132b5f28146341ac7740853,8038,Build configuration maintenance or verification,Reconstruction and administration
scripts/audit-package-dependencies.py,59555bbf98eccf06e85ab1234d464e8584a5ade06a6fdd1d884913c47682fb03,9048,Build configuration maintenance or verification,Reconstruction and administration
scripts/audit-pre-production-dependencies.mjs,ca8a96f380cc9fb1d20dc9007ac41a3f7b60d137517ab945186ed2ab42819cee,15039,Build configuration maintenance or verification,Reconstruction and administration
scripts/backfill-master-panel-milestones.apex,ba523670ff36a98b42bc84f0155cb9f0750601a53768b846ce9b66eee527d522,1857,Build configuration maintenance or verification,Reconstruction and administration
scripts/build-communications.js,2831ed39109de3a92c95f3071aa39237fb88631003e0b87d75ccfcb7eb029d48,13924,Build configuration maintenance or verification,Reconstruction and administration
scripts/build-metadata.js,c4c89a232223885c6e97537738885353eb52b816b64876fa2373b450f458c049,145775,Build configuration maintenance or verification,Reconstruction and administration
scripts/build-stripe-bookings.js,8581290a41f204acb39ac56df114a5a6b460aa4ae4a34d7fcd1c6a980e0a5c09,9005,Build configuration maintenance or verification,Reconstruction and administration
scripts/build-stripe.js,4aaf54359291970dbd89ba0e1748869ed67005badd990a8eea2e644883f2825b,4234,Build configuration maintenance or verification,Reconstruction and administration
scripts/email-formatting.js,5735bdea9658730e430b779ddda2c6e1e7716bf164f13d7e5865c998db2e7b97,2133,Build configuration maintenance or verification,Reconstruction and administration
scripts/email-template-presentation.js,d9f1daa9fe4b2c200b921ddc6fe59deedcafca81519a3fcb92ee96902ef153d9,4194,Build configuration maintenance or verification,Reconstruction and administration
scripts/normalise-staff-count-fields.mjs,055ca3f9003137c39e8f0ebf202d402d7250dea6c664e0eccb575887ed5e079c,2158,Build configuration maintenance or verification,Reconstruction and administration
scripts/post-deploy/backfill-nte-opportunity-record-type.apex,178b5371fed858060b7558f7dd06f2b9790cf702b5b965dc0cd21ba8bee77d91,1095,Build configuration maintenance or verification,Reconstruction and administration
scripts/post-deploy/backfill-nte-participant-classification.apex,6fca267f3963bfd20a1158992c53dab6951179eefa1cb3ce71037f4e33a84790,2758,Build configuration maintenance or verification,Reconstruction and administration
scripts/post-deploy/backfill-nte-pricing.apex,c744d6f840ed0366400e48523da25e575910ea5ed833c8a2620a19a78ed62613,765,Build configuration maintenance or verification,Reconstruction and administration
scripts/prepare-shared-picklists.py,d8a181bc544d24e83f45970ee3692ca7af2088431c822d7918816a9456353c7d,5611,Build configuration maintenance or verification,Reconstruction and administration
scripts/project-metrics.py,1f8cce4b1db8448759f0707b275263c0ac728cd136671f69c1d52526b264b9af,3781,Build configuration maintenance or verification,Reconstruction and administration
scripts/qa/convert-pricing-e2e-leads.apex,56a75f502a05a0e3bedfa8633e3a69c9a9eeabc29a94a07ffc608b31c91462d5,1925,Build configuration maintenance or verification,Reconstruction and administration
scripts/qa/convert-qualified-application-leads.apex,a39be0d9d595cec937b44a33135ac0d6d826c217bb8652172e54184ca5e0fe77,1665,Build configuration maintenance or verification,Reconstruction and administration
scripts/qa/submit-pricing-e2e.mjs,5edaec7319f6d55af55190df46ed2da5c93a880376dbef16582e701cdfd16f25,9035,Build configuration maintenance or verification,Reconstruction and administration
scripts/stripe-preflight.py,d90a4c2ac86f23a0e2c27d7459efaf82d381b03b145e0dfbf47e423753d404f9,4860,Build configuration maintenance or verification,Reconstruction and administration
scripts/verify-master-panel.apex,2efedbb8366ac5f560bad2da8d8462ca667c2a361db71627dbe0e039ca5c60d3,2690,Build configuration maintenance or verification,Reconstruction and administration
sfdx-project.json,a154fcf49d679678652dab5027e63fd76f3891238bfd49cfb079858b3bf48d42,239,Build configuration maintenance or verification,Reconstruction and administration
staff-update.html,6d4689996d6f88a60a19f0e4e46577c72daad80a491ff8ba5992ca0410169fc8,1804,Public page or presentation source or asset,Public forms and email presentation
tests/email-assets.test.js,dcedc445c7017b5777e3c0b0edc798476fae54162dd26f385e3a326cb9ff185e,1445,Build configuration maintenance or verification,Reconstruction and administration
tests/email-template-presentation.test.js,e8b4801ce7c3e02c58cde34275db27c90531b93f31146082bd2acc23e973274d,6136,Build configuration maintenance or verification,Reconstruction and administration
tests/forms.test.js,fe1dc72be6b30364a164732febc095ee0fbfc5b3a93e5cd8762186b51f9116cb,88021,Build configuration maintenance or verification,Reconstruction and administration
tests/metadata-reports.test.js,781e267b96192ef7172c412965d83c8f6ae721220977be80aa661f8dfc93aef0,10659,Build configuration maintenance or verification,Reconstruction and administration
tests/panel-ui-stress.test.js,5a99f66fe26ffb73ddacc8aa42e632b2d34bea1270ee2ba31ace87d427e1e521,25128,Build configuration maintenance or verification,Reconstruction and administration
tests/shared-picklists.test.py,f3b9a64cb34bfd6db754b2edf132a52c58da5e5f0d880a8eb35c7fb362c94035,3592,Build configuration maintenance or verification,Reconstruction and administration
tests/stress-form-engine.test.js,cfdf8dafbd5109f2e4620434516ca0683fad9440204b73a53283071210dc5392,52122,Build configuration maintenance or verification,Reconstruction and administration
tests/stripe-preflight.test.py,657f6028533a5f6d1ba643f33a184dbe6a6ae7b8b0a1e998817e709d410f4370,3698,Build configuration maintenance or verification,Reconstruction and administration
thank-you.html,4c653475df2f9d32da7cc9bf4b9575b88453200936c57a7f38319dbc65badbbc,1027,Public page or presentation source or asset,Public forms and email presentation
volunteer-application.html,da7001ba830e2f0dd903971c2db77c8d170f7437d37f103ee9c024cb539c7534,29924,Public page or presentation source or asset,Public forms and email presentation
volunteer-thank-you.html,a7674301b4b45373d6f50507232e5cb46487d9c6e8dad54709df3449c99bd3a4,1851,Public page or presentation source or asset,Public forms and email presentation
